#EXPORTTYPE:                 ;DATA ALL                   
#FILE:                       ;SiO2@PIPSECAGEM60C.ngb-ds3
#FORMAT:                     ;NETZSCH5                   
#FTYPE:                      ;ASCII                      
#IDENTITY:                   ;SiO2@PIPSECAGEM60C        
#DECIMAL:                    ;COMMA                      
#SEPARATOR:                  ;SEMICOLON                  
#MTYPE:                      ;TG                         
#INSTRUMENT:                 ;NETZSCH STA 449F3          
#PROJECT:                    ;-                          
#DATE/TIME:                  ;19/11/2024 13:25:15 (UTC-3)
#CORR. FILE:                 ;Correction.ngb-bs3         
#TEMPCAL:                    ;Cal_08_2024_Ar_5C.ngb-ts3  
#SENSITIVITY:                ;---                        
#LABORATORY:                 ;Proc de Nanocerümicas      
#OPERATOR:                   ;Danilo Janes               
#REMARK:                     ;                           
#SAMPLE:                     ;SiO2@PIPSECAGEM60C        
#SAMPLE MASS /mg:            ;11,9130                    
#MATERIAL:                   ;                           
#REFERENCE:                  ;                           
#REFERENCE MASS /mg:         ;                           
#TYPE OF CRUCIBLE:           ;DTA/TG crucible Al2O3      
#SAMPLE CRUCIBLE MASS /mg:   ;0                          
#REFERENCE CRUCIBLE MASS /mg:;                           
#TG RANGE /mg:               ;35000                      
#TAU-R:                      ;---                        
#CORR. CODE:                 ;020                        
#EXO:                        ;-1                         
#RANGE:                      ;20oC/10,0(K/min)/1000oC    
#SEGMENT:                    ;S1/1                       
#SEG. 1:                     ;20oC/10,0(K/min)/1000oC    

##Temp./oC;Time/min;Mass/%;Gas Flow(purge1)/(ml/min);Gas Flow(protective)/(ml/min)
765,75670;74,59337; 56,97245;20,00000;20,00000
766,26248;74,64388; 56,97389;20,00000;20,00000
766,77826;74,69438; 56,97430;20,00000;20,00000
767,27182;74,74488; 56,97419;20,00000;20,00000
767,77631;74,79539; 56,97489;20,00000;20,00000
768,28953;74,84589; 56,97383;20,00000;20,00000
768,78587;74,89639; 56,97392;20,00000;20,00000
769,28392;74,94690; 56,97321;20,00000;20,00000
769,80316;74,99740; 56,97304;20,00000;20,00000
770,30515;75,04790; 56,97149;20,00000;20,00000
770,80271;75,09841; 56,96561;20,00000;20,00000
771,31699;75,14891; 56,96134;20,00000;20,00000
771,81112;75,19941; 56,96049;20,00000;20,00000
772,32210;75,24992; 56,95878;20,00000;20,00000
772,82003;75,30042; 56,95200;20,00000;20,00000
773,32534;75,35092; 56,94794;20,00000;20,00000
773,83484;75,40143; 56,94788;20,00000;20,00000
774,34226;75,45193; 56,94692;20,00000;20,00000
774,84461;75,50243; 56,94724;20,00000;20,00000
775,35112;75,55294; 56,94859;20,00000;20,00000
775,85098;75,60344; 56,94701;20,00000;20,00000
776,35197;75,65394; 56,94451;20,00000;20,00000
776,85913;75,70445; 56,94173;20,00000;20,00000
777,35857;75,75495; 56,93867;20,00000;20,00000
777,87035;75,80545; 56,93615;20,00000;20,00000
778,37586;75,85596; 56,93437;20,00000;20,00000
778,87905;75,90646; 56,93351;20,00000;20,00000
779,37727;75,95696; 56,93195;20,00000;20,00000
779,88185;76,00747; 56,92961;20,00000;20,00000
780,38306;76,05797; 56,92538;20,00000;20,00000
780,88903;76,10847; 56,92202;20,00000;20,00000
781,40360;76,15898; 56,91937;20,00000;20,00000
781,89807;76,20948; 56,91766;20,00000;20,00000
782,40283;76,25998; 56,91765;20,00000;20,00000
782,90484;76,31049; 56,91762;20,00000;20,00000
783,41062;76,36099; 56,91596;20,00000;20,00000
783,91583;76,41149; 56,90983;20,00000;20,00000
784,42822;76,46200; 56,90306;20,00000;20,00000
784,93386;76,51250; 56,89556;20,00000;20,00000
785,44291;76,56300; 56,89308;20,00000;20,00000
785,93696;76,61351; 56,89161;20,00000;20,00000
786,45359;76,66401; 56,88911;20,00000;20,00000
786,95244;76,71451; 56,88632;20,00000;20,00000
787,45887;76,76502; 56,88399;20,00000;20,00000
787,96159;76,81552; 56,88408;20,00000;20,00000
788,46740;76,86602; 56,88408;20,00000;20,00000
788,97923;76,91653; 56,88408;20,00000;20,00000
789,48628;76,96703; 56,88408;20,00000;20,00000
789,99622;77,01753; 56,88323;20,00000;20,00000
790,50184;77,06804; 56,88317;20,00000;20,00000
791,00565;77,11854; 56,88166;20,00000;20,00000
791,51024;77,16904; 56,88552;20,00000;20,00000
792,01432;77,21955; 56,89414;20,00000;20,00000
792,53053;77,27005; 56,89751;20,00000;20,00000
793,02857;77,32055; 56,90092;20,00000;20,00000
793,53412;77,37106; 56,90424;20,00000;20,00000
794,03598;77,42156; 56,90424;20,00000;20,00000
794,55241;77,47206; 56,90324;20,00000;20,00000
795,05612;77,52257; 56,90070;20,00000;20,00000
795,56097;77,57307; 56,89559;20,00000;20,00000
796,05645;77,62357; 56,89247;20,00000;20,00000
796,57126;77,67408; 56,88987;20,00000;20,00000
797,07145;77,72458; 56,88705;20,00000;20,00000
797,57310;77,77508; 56,88283;20,00000;20,00000
798,08131;77,82559; 56,88024;20,00000;20,00000
798,59660;77,87609; 56,87679;20,00000;20,00000
799,10073;77,92659; 56,87591;20,00000;20,00000
799,61258;77,97710; 56,87495;20,00000;20,00000
800,11590;78,02760; 56,87332;20,00000;20,00000
800,61660;78,07810; 56,87160;20,00000;20,00000
801,12124;78,12861; 56,86899;20,00000;20,00000
801,62246;78,17911; 56,86812;20,00000;20,00000
802,13834;78,22961; 56,86729;20,00000;20,00000
802,64619;78,28012; 56,86729;20,00000;20,00000
803,14136;78,33062; 56,86729;20,00000;20,00000
803,64590;78,38112; 56,86729;20,00000;20,00000
804,14968;78,43162; 56,86729;20,00000;20,00000
804,65860;78,48213; 56,86729;20,00000;20,00000
805,18045;78,53263; 56,86729;20,00000;20,00000
805,67538;78,58313; 56,86635;20,00000;20,00000
806,18058;78,63364; 56,86532;20,00000;20,00000
806,68107;78,68414; 56,86403;20,00000;20,00000
807,18730;78,73464; 56,86214;20,00000;20,00000
807,70317;78,78515; 56,86097;20,00000;20,00000
808,20169;78,83565; 56,85940;20,00000;20,00000
808,70707;78,88615; 56,85077;20,00000;20,00000
809,21849;78,93666; 56,84650;20,00000;20,00000
809,71751;78,98716; 56,84410;20,00000;20,00000
810,21483;79,03766; 56,84129;20,00000;20,00000
810,71931;79,08817; 56,83804;20,00000;20,00000
811,22461;79,13867; 56,83298;20,00000;20,00000
811,72583;79,18917; 56,82877;20,00000;20,00000
812,22962;79,23968; 56,82032;20,00000;20,00000
812,72770;79,29018; 56,81523;20,00000;20,00000
813,24038;79,34068; 56,81269;20,00000;20,00000
813,74835;79,39119; 56,81275;20,00000;20,00000
814,24706;79,44169; 56,81095;20,00000;20,00000
814,75356;79,49219; 56,80734;20,00000;20,00000
815,24031;79,54270; 56,80158;20,00000;20,00000
815,74532;79,59320; 56,79728;20,00000;20,00000
816,25187;79,64370; 56,79507;20,00000;20,00000
816,76223;79,69421; 56,79216;20,00000;20,00000
817,26112;79,74471; 56,78923;20,00000;20,00000
817,77117;79,79521; 56,78738;20,00000;20,00000
818,28783;79,84572; 56,78790;20,00000;20,00000
818,77856;79,89622; 56,78618;20,00000;20,00000
819,28732;79,94672; 56,78506;20,00000;20,00000
819,79679;79,99723; 56,78272;20,00000;20,00000
820,30250;80,04773; 56,78171;20,00000;20,00000
820,80430;80,09823; 56,77925;20,00000;20,00000
821,31021;80,14874; 56,77838;20,00000;20,00000
821,81920;80,19924; 56,77334;20,00000;20,00000
822,31282;80,24974; 56,77078;20,00000;20,00000
822,82837;80,30025; 56,76739;20,00000;20,00000
823,32608;80,35075; 56,77012;20,00000;20,00000
823,83709;80,40125; 56,77923;20,00000;20,00000
824,34372;80,45176; 56,78096;20,00000;20,00000
824,86341;80,50226; 56,78267;20,00000;20,00000
825,35095;80,55276; 56,78411;20,00000;20,00000
825,86671;80,60327; 56,78595;20,00000;20,00000
826,36655;80,65377; 56,78661;20,00000;20,00000
826,86982;80,70427; 56,78814;20,00000;20,00000
827,38338;80,75478; 56,78838;20,00000;20,00000
827,89462;80,80528; 56,78867;20,00000;20,00000
828,39485;80,85578; 56,78974;20,00000;20,00000
828,90511;80,90629; 56,78592;20,00000;20,00000
829,40453;80,95679; 56,78425;20,00000;20,00000
829,90365;81,00729; 56,78271;20,00000;20,00000
830,42378;81,05780; 56,77919;20,00000;20,00000
830,93344;81,10830; 56,77582;20,00000;20,00000
831,43274;81,15880; 56,77248;20,00000;20,00000
831,94021;81,20931; 56,76837;20,00000;20,00000
832,44026;81,25981; 56,76237;20,00000;20,00000
832,94531;81,31031; 56,75730;20,00000;20,00000
833,45853;81,36082; 56,75305;20,00000;20,00000
833,95745;81,41132; 56,75138;20,00000;20,00000
834,46159;81,46182; 56,75227;20,00000;20,00000
834,95799;81,51233; 56,75312;20,00000;20,00000
835,46306;81,56283; 56,75322;20,00000;20,00000
835,96405;81,61333; 56,75281;20,00000;20,00000
836,46393;81,66384; 56,75752;20,00000;20,00000
836,97781;81,71434; 56,75659;20,00000;20,00000
837,48010;81,76484; 56,75488;20,00000;20,00000
837,98572;81,81535; 56,74934;20,00000;20,00000
838,49046;81,86585; 56,74693;20,00000;20,00000
838,99603;81,91635; 56,74478;20,00000;20,00000
839,50888;81,96686; 56,74310;20,00000;20,00000
840,01325;82,01736; 56,74133;20,00000;20,00000
840,52518;82,06786; 56,74130;20,00000;20,00000
841,01851;82,11837; 56,74310;20,00000;20,00000
841,52395;82,16887; 56,74466;20,00000;20,00000
842,02655;82,21937; 56,74557;20,00000;20,00000
842,53082;82,26988; 56,74557;20,00000;20,00000
843,04360;82,32038; 56,74557;20,00000;20,00000
843,54130;82,37088; 56,74557;20,00000;20,00000
844,03700;82,42139; 56,74557;20,00000;20,00000
844,54661;82,47189; 56,74557;20,00000;20,00000
845,05909;82,52239; 56,74557;20,00000;20,00000
845,56577;82,57290; 56,74557;20,00000;20,00000
846,06569;82,62340; 56,74557;20,00000;20,00000
846,57580;82,67390; 56,74465;20,00000;20,00000
847,08443;82,72441; 56,74482;20,00000;20,00000
847,58426;82,77491; 56,74388;20,00000;20,00000
848,08466;82,82541; 56,73950;20,00000;20,00000
848,59941;82,87592; 56,72944;20,00000;20,00000
849,10691;82,92642; 56,72407;20,00000;20,00000
849,60991;82,97692; 56,72068;20,00000;20,00000
850,12170;83,02743; 56,71806;20,00000;20,00000
850,63064;83,07793; 56,71560;20,00000;20,00000
851,13409;83,12843; 56,71372;20,00000;20,00000
851,63265;83,17894; 56,71205;20,00000;20,00000
852,14328;83,22944; 56,70950;20,00000;20,00000
852,64445;83,27994; 56,70696;20,00000;20,00000
853,15231;83,33045; 56,70698;20,00000;20,00000
853,65821;83,38095; 56,70694;20,00000;20,00000
854,16401;83,43145; 56,70780;20,00000;20,00000
854,67102;83,48195; 56,70780;20,00000;20,00000
855,17437;83,53246; 56,70779;20,00000;20,00000
855,68649;83,58296; 56,70694;20,00000;20,00000
856,18666;83,63346; 56,70617;20,00000;20,00000
856,69189;83,68397; 56,70435;20,00000;20,00000
857,19977;83,73447; 56,70147;20,00000;20,00000
857,71029;83,78497; 56,69826;20,00000;20,00000
858,21313;83,83548; 56,69558;20,00000;20,00000
858,71204;83,88598; 56,69352;20,00000;20,00000
859,23486;83,93648; 56,69056;20,00000;20,00000
859,73066;83,98699; 56,68799;20,00000;20,00000
860,23993;84,03749; 56,68539;20,00000;20,00000
860,73451;84,08799; 56,68110;20,00000;20,00000
861,24046;84,13850; 56,67773;20,00000;20,00000
861,74538;84,18900; 56,67594;20,00000;20,00000
862,24574;84,23950; 56,67260;20,00000;20,00000
862,75806;84,29001; 56,66835;20,00000;20,00000
863,25543;84,34051; 56,66748;20,00000;20,00000
863,77440;84,39101; 56,66411;20,00000;20,00000
864,28505;84,44152; 56,66077;20,00000;20,00000
864,78370;84,49202; 56,65738;20,00000;20,00000
865,28242;84,54252; 56,65578;20,00000;20,00000
865,78971;84,59303; 56,65670;20,00000;20,00000
866,29804;84,64353; 56,65744;20,00000;20,00000
866,79567;84,69403; 56,65743;20,00000;20,00000
867,30397;84,74454; 56,65743;20,00000;20,00000
867,80484;84,79504; 56,65743;20,00000;20,00000
868,30170;84,84554; 56,65743;20,00000;20,00000
868,80031;84,89605; 56,65743;20,00000;20,00000
869,30454;84,94655; 56,65603;20,00000;20,00000
869,81418;84,99705; 56,65244;20,00000;20,00000
870,30710;85,04756; 56,65075;20,00000;20,00000
870,81067;85,09806; 56,64908;20,00000;20,00000
871,31832;85,14856; 56,64739;20,00000;20,00000
871,80674;85,19907; 56,64565;20,00000;20,00000
872,31476;85,24957; 56,64480;20,00000;20,00000
872,81671;85,30007; 56,64317;20,00000;20,00000
873,31652;85,35058; 56,64230;20,00000;20,00000
873,82371;85,40108; 56,64055;20,00000;20,00000
874,31963;85,45158; 56,63809;20,00000;20,00000
874,82322;85,50209; 56,63628;20,00000;20,00000
875,33031;85,55259; 56,63466;20,00000;20,00000
875,82590;85,60309; 56,63338;20,00000;20,00000
876,33462;85,65360; 56,62489;20,00000;20,00000
876,82378;85,70410; 56,62024;20,00000;20,00000
877,33712;85,75460; 56,61593;20,00000;20,00000
877,84710;85,80511; 56,61334;20,00000;20,00000
878,35198;85,85561; 56,60953;20,00000;20,00000
878,85806;85,90611; 56,60959;20,00000;20,00000
879,35643;85,95662; 56,60947;20,00000;20,00000
879,86376;86,00712; 56,60878;20,00000;20,00000
880,36848;86,05762; 56,60695;20,00000;20,00000
880,87175;86,10813; 56,60460;20,00000;20,00000
881,38093;86,15863; 56,60207;20,00000;20,00000
881,89219;86,20913; 56,59956;20,00000;20,00000
882,39849;86,25964; 56,59785;20,00000;20,00000
882,91323;86,31014; 56,60119;20,00000;20,00000
883,41441;86,36064; 56,60459;20,00000;20,00000
883,92208;86,41115; 56,60970;20,00000;20,00000
884,42482;86,46165; 56,61124;20,00000;20,00000
884,93622;86,51215; 56,60953;20,00000;20,00000
885,44792;86,56266; 56,60703;20,00000;20,00000
885,96300;86,61316; 56,60516;20,00000;20,00000
886,46371;86,66366; 56,60341;20,00000;20,00000
886,97541;86,71417; 56,60199;20,00000;20,00000
887,47300;86,76467; 56,59986;20,00000;20,00000
887,98030;86,81517; 56,59919;20,00000;20,00000
888,48828;86,86568; 56,59776;20,00000;20,00000
889,00171;86,91618; 56,59920;20,00000;20,00000
889,51070;86,96668; 56,59860;20,00000;20,00000
890,01319;87,01719; 56,59642;20,00000;20,00000
890,51584;87,06769; 56,59380;20,00000;20,00000
891,03037;87,11819; 56,59125;20,00000;20,00000
891,53708;87,16870; 56,59029;20,00000;20,00000
892,04397;87,21920; 56,59028;20,00000;20,00000
892,55297;87,26970; 56,59028;20,00000;20,00000
893,05597;87,32021; 56,59028;20,00000;20,00000
893,56646;87,37071; 56,59028;20,00000;20,00000
894,07459;87,42121; 56,59028;20,00000;20,00000
894,57410;87,47172; 56,59016;20,00000;20,00000
895,07729;87,52222; 56,58919;20,00000;20,00000
895,58455;87,57272; 56,58080;20,00000;20,00000
896,08976;87,62323; 56,57575;20,00000;20,00000
896,58605;87,67373; 56,57549;20,00000;20,00000
897,09545;87,72423; 56,57757;20,00000;20,00000
897,60832;87,77474; 56,57011;20,00000;20,00000
898,11440;87,82524; 56,56428;20,00000;20,00000
898,60800;87,87574; 56,55857;20,00000;20,00000
899,11386;87,92625; 56,55738;20,00000;20,00000
899,61389;87,97675; 56,55806;20,00000;20,00000
900,11261;88,02725; 56,55705;20,00000;20,00000
900,61976;88,07776; 56,55506;20,00000;20,00000
901,12505;88,12826; 56,55340;20,00000;20,00000
901,62842;88,17876; 56,55495;20,00000;20,00000
902,12703;88,22927; 56,55587;20,00000;20,00000
902,64161;88,27977; 56,55588;20,00000;20,00000
903,14372;88,33027; 56,55589;20,00000;20,00000
903,66310;88,38078; 56,55486;20,00000;20,00000
904,16494;88,43128; 56,54556;20,00000;20,00000
904,66396;88,48178; 56,53889;20,00000;20,00000
905,18330;88,53228; 56,53300;20,00000;20,00000
905,68129;88,58279; 56,53154;20,00000;20,00000
906,18524;88,63329; 56,53152;20,00000;20,00000
906,67812;88,68379; 56,53152;20,00000;20,00000
907,18762;88,73430; 56,53152;20,00000;20,00000
907,69193;88,78480; 56,53152;20,00000;20,00000
908,19789;88,83530; 56,53152;20,00000;20,00000
908,71671;88,88581; 56,53152;20,00000;20,00000
909,21080;88,93631; 56,53152;20,00000;20,00000
909,72053;88,98681; 56,53151;20,00000;20,00000
910,22906;89,03732; 56,53243;20,00000;20,00000
910,73726;89,08782; 56,53133;20,00000;20,00000
911,23602;89,13832; 56,53069;20,00000;20,00000
911,73735;89,18883; 56,52981;20,00000;20,00000
912,25461;89,23933; 56,52904;20,00000;20,00000
912,74828;89,28983; 56,52653;20,00000;20,00000
913,26052;89,34034; 56,52151;20,00000;20,00000
913,77589;89,39084; 56,52653;20,00000;20,00000
914,27325;89,44134; 56,52735;20,00000;20,00000
914,78528;89,49185; 56,52635;20,00000;20,00000
915,28089;89,54235; 56,52640;20,00000;20,00000
915,78480;89,59285; 56,52495;20,00000;20,00000
916,28955;89,64336; 56,52449;20,00000;20,00000
916,79282;89,69386; 56,52397;20,00000;20,00000
917,30035;89,74436; 56,52284;20,00000;20,00000
917,80624;89,79487; 56,51976;20,00000;20,00000
918,31168;89,84537; 56,51742;20,00000;20,00000
918,82331;89,89587; 56,51715;20,00000;20,00000
919,33154;89,94638; 56,51881;20,00000;20,00000
919,83259;89,99688; 56,52122;20,00000;20,00000
920,33820;90,04738; 56,52296;20,00000;20,00000
920,84831;90,09789; 56,52487;20,00000;20,00000
921,34797;90,14839; 56,52645;20,00000;20,00000
921,85647;90,19889; 56,52813;20,00000;20,00000
922,35256;90,24940; 56,52981;20,00000;20,00000
922,86305;90,29990; 56,53152;20,00000;20,00000
923,37016;90,35040; 56,53152;20,00000;20,00000
923,87287;90,40091; 56,53152;20,00000;20,00000
924,38242;90,45141; 56,53060;20,00000;20,00000
924,88135;90,50191; 56,53150;20,00000;20,00000
925,38741;90,55242; 56,52511;20,00000;20,00000
925,89635;90,60292; 56,52046;20,00000;20,00000
926,39335;90,65342; 56,51723;20,00000;20,00000
926,90545;90,70393; 56,51442;20,00000;20,00000
927,41187;90,75443; 56,51216;20,00000;20,00000
927,91018;90,80493; 56,51220;20,00000;20,00000
928,42658;90,85544; 56,51020;20,00000;20,00000
928,92082;90,90594; 56,50930;20,00000;20,00000
929,42074;90,95644; 56,51054;20,00000;20,00000
929,93211;91,00695; 56,51138;20,00000;20,00000
930,44700;91,05745; 56,51226;20,00000;20,00000
930,94915;91,10795; 56,51221;20,00000;20,00000
931,45094;91,15846; 56,51219;20,00000;20,00000
931,95001;91,20896; 56,51211;20,00000;20,00000
932,45772;91,25946; 56,51137;20,00000;20,00000
932,96067;91,30997; 56,51138;20,00000;20,00000
933,46559;91,36047; 56,50967;20,00000;20,00000
933,97515;91,41097; 56,50798;20,00000;20,00000
934,47518;91,46148; 56,50464;20,00000;20,00000
934,99048;91,51198; 56,50293;20,00000;20,00000
935,49377;91,56248; 56,49692;20,00000;20,00000
935,98752;91,61299; 56,49260;20,00000;20,00000
936,49412;91,66349; 56,48927;20,00000;20,00000
936,99525;91,71399; 56,48670;20,00000;20,00000
937,51041;91,76450; 56,48455;20,00000;20,00000
938,00739;91,81500; 56,48827;20,00000;20,00000
938,51809;91,86550; 56,49086;20,00000;20,00000
939,01510;91,91601; 56,49123;20,00000;20,00000
939,52171;91,96651; 56,49124;20,00000;20,00000
940,03140;92,01701; 56,49071;20,00000;20,00000
940,52235;92,06752; 56,49131;20,00000;20,00000
941,04123;92,11802; 56,49281;20,00000;20,00000
941,54162;92,16852; 56,49788;20,00000;20,00000
942,04620;92,21903; 56,50033;20,00000;20,00000
942,55831;92,26953; 56,49799;20,00000;20,00000
943,06032;92,32003; 56,48870;20,00000;20,00000
943,56546;92,37054; 56,47348;20,00000;20,00000
944,06639;92,42104; 56,46935;20,00000;20,00000
944,57774;92,47154; 56,46854;20,00000;20,00000
945,08322;92,52205; 56,47031;20,00000;20,00000
945,59709;92,57255; 56,47101;20,00000;20,00000
946,10630;92,62305; 56,47280;20,00000;20,00000
946,61347;92,67356; 56,47694;20,00000;20,00000
947,10914;92,72406; 56,47822;20,00000;20,00000
947,61884;92,77456; 56,47827;20,00000;20,00000
948,12402;92,82507; 56,47819;20,00000;20,00000
948,62956;92,87557; 56,47748;20,00000;20,00000
949,13344;92,92607; 56,47699;20,00000;20,00000
949,63913;92,97658; 56,47634;20,00000;20,00000
950,13584;93,02708; 56,47678;20,00000;20,00000
950,65533;93,07758; 56,47600;20,00000;20,00000
951,16335;93,12809; 56,47372;20,00000;20,00000
951,66329;93,17859; 56,47194;20,00000;20,00000
952,16990;93,22909; 56,46943;20,00000;20,00000
952,67698;93,27960; 56,46772;20,00000;20,00000
953,18306;93,33010; 56,46604;20,00000;20,00000
953,69266;93,38060; 56,46517;20,00000;20,00000
954,19655;93,43111; 56,46613;20,00000;20,00000
954,71189;93,48161; 56,47027;20,00000;20,00000
955,20219;93,53211; 56,47280;20,00000;20,00000
955,71808;93,58261; 56,47379;20,00000;20,00000
956,21873;93,63312; 56,47461;20,00000;20,00000
956,71913;93,68362; 56,47286;20,00000;20,00000
957,23263;93,73412; 56,47119;20,00000;20,00000
957,73467;93,78463; 56,46951;20,00000;20,00000
958,23150;93,83513; 56,46784;20,00000;20,00000
958,74169;93,88563; 56,46616;20,00000;20,00000
959,25061;93,93614; 56,46402;20,00000;20,00000
959,74734;93,98664; 56,45970;20,00000;20,00000
960,25499;94,03714; 56,45701;20,00000;20,00000
960,76604;94,08765; 56,45517;20,00000;20,00000
961,25974;94,13815; 56,45280;20,00000;20,00000
961,76331;94,18865; 56,44761;20,00000;20,00000
962,27883;94,23916; 56,44510;20,00000;20,00000
962,77754;94,28966; 56,44587;20,00000;20,00000
963,28971;94,34016; 56,44422;20,00000;20,00000
963,79063;94,39067; 56,44074;20,00000;20,00000
964,29717;94,44117; 56,43492;20,00000;20,00000
964,80168;94,49167; 56,42896;20,00000;20,00000
965,30068;94,54218; 56,42398;20,00000;20,00000
965,81032;94,59268; 56,42349;20,00000;20,00000
966,30613;94,64318; 56,43036;20,00000;20,00000
966,82432;94,69369; 56,43136;20,00000;20,00000
967,32365;94,74419; 56,43250;20,00000;20,00000
967,83254;94,79469; 56,43511;20,00000;20,00000
968,33748;94,84520; 56,43597;20,00000;20,00000
968,83632;94,89570; 56,43677;20,00000;20,00000
969,34001;94,94620; 56,43622;20,00000;20,00000
969,84882;94,99671; 56,43360;20,00000;20,00000
970,34862;95,04721; 56,43042;20,00000;20,00000
970,85966;95,09771; 56,42510;20,00000;20,00000
971,35856;95,14822; 56,42086;20,00000;20,00000
971,86819;95,19872; 56,41828;20,00000;20,00000
972,37151;95,24922; 56,41820;20,00000;20,00000
972,87232;95,29973; 56,41738;20,00000;20,00000
973,38032;95,35023; 56,41483;20,00000;20,00000
973,89334;95,40073; 56,41401;20,00000;20,00000
974,38792;95,45124; 56,41318;20,00000;20,00000
974,89086;95,50174; 56,41325;20,00000;20,00000
975,39925;95,55224; 56,41401;20,00000;20,00000
975,90739;95,60275; 56,41326;20,00000;20,00000
976,40704;95,65325; 56,41374;20,00000;20,00000
976,91698;95,70375; 56,41202;20,00000;20,00000
977,41053;95,75426; 56,40903;20,00000;20,00000
977,91727;95,80476; 56,40678;20,00000;20,00000
978,42039;95,85526; 56,40440;20,00000;20,00000
978,93524;95,90577; 56,39797;20,00000;20,00000
979,43712;95,95627; 56,39279;20,00000;20,00000
979,94320;96,00677; 56,38886;20,00000;20,00000
980,44326;96,05728; 56,38576;20,00000;20,00000
980,95172;96,10778; 56,38209;20,00000;20,00000
981,45759;96,15828; 56,37803;20,00000;20,00000
981,95790;96,20879; 56,37612;20,00000;20,00000
982,46483;96,25929; 56,37625;20,00000;20,00000
982,97107;96,30979; 56,37707;20,00000;20,00000
983,47807;96,36030; 56,37621;20,00000;20,00000
983,97759;96,41080; 56,37451;20,00000;20,00000
984,49051;96,46130; 56,37278;20,00000;20,00000
984,98911;96,51181; 56,37027;20,00000;20,00000
985,49167;96,56231; 56,36858;20,00000;20,00000
985,99317;96,61281; 56,36784;20,00000;20,00000
986,49251;96,66332; 56,36862;20,00000;20,00000
987,00159;96,71382; 56,36963;20,00000;20,00000
987,50934;96,76432; 56,36952;20,00000;20,00000
988,01463;96,81483; 56,36818;20,00000;20,00000
988,51566;96,86533; 56,37087;20,00000;20,00000
989,02064;96,91583; 56,37494;20,00000;20,00000
989,53417;96,96634; 56,37106;20,00000;20,00000
990,03684;97,01684; 56,37026;20,00000;20,00000
990,54013;97,06734; 56,36971;20,00000;20,00000
991,04253;97,11785; 56,36866;20,00000;20,00000
991,55709;97,16835; 56,36698;20,00000;20,00000
992,05308;97,21885; 56,36535;20,00000;20,00000
992,55577;97,26936; 56,36363;20,00000;20,00000
993,06268;97,31986; 56,36364;20,00000;20,00000
993,57848;97,37036; 56,36364;20,00000;20,00000
994,07519;97,42087; 56,36364;20,00000;20,00000
994,57578;97,47137; 56,36364;20,00000;20,00000
995,08453;97,52187; 56,36367;20,00000;20,00000
995,59157;97,57238; 56,36284;20,00000;20,00000
996,10374;97,62288; 56,36174;20,00000;20,00000
996,60242;97,67338; 56,36019;20,00000;20,00000
997,11741;97,72389; 56,35951;20,00000;20,00000
997,61354;97,77439; 56,35645;20,00000;20,00000
998,12357;97,82489; 56,35432;20,00000;20,00000
998,62817;97,87540; 56,35269;20,00000;20,00000
999,13529;97,92590; 56,35457;20,00000;20,00000
999,63901;97,97640; 56,35301;20,00000;20,00000

